日期,股票代码,开盘,收盘,最高价,最低价,成交额,成交量
1991-04-03,sz399001,988.050,988.050,988.050,988.050,10000.000,1.000
1991-04-04,sz399001,983.110,983.110,983.110,983.110,761000.000,523.000
1991-04-05,sz399001,978.270,978.270,978.270,978.270,150000.000,107.000
1991-04-06,sz399001,973.420,973.420,973.420,973.420,159000.000,102.000
1991-04-08,sz399001,968.570,968.570,968.570,968.570,84000.000,57.000
1991-04-09,sz399001,963.730,963.730,963.730,963.730,39000.000,19.000
1991-04-10,sz399001,958.880,958.880,958.880,958.880,110000.000,45.000
1991-04-11,sz399001,954.030,954.030,954.030,954.030,59000.000,45.000
1991-04-12,sz399001,949.310,949.310,949.310,949.310,113000.000,68.000
1991-04-13,sz399001,944.580,944.580,944.580,944.580,56000.000,30.000
1991-04-15,sz399001,939.980,939.980,939.980,939.980,64000.000,50.000
1991-04-16,sz399001,935.380,935.380,935.380,935.380,34000.000,22.000
1991-04-17,sz399001,930.780,930.780,930.780,930.780,30000.000,21.000
1991-04-18,sz399001,926.180,926.180,926.180,926.180,32000.000,14.000
1991-04-19,sz399001,921.580,921.580,921.580,921.580,27000.000,17.000
1991-04-20,sz399001,916.980,916.980,916.980,916.980,23000.000,5.000
1991-04-22,sz399001,912.380,912.380,912.380,912.380,0.000,0.000
1991-04-23,sz399001,907.780,907.780,907.780,907.780,150000.000,48.000
1991-04-24,sz399001,903.310,903.310,903.310,903.310,109000.000,46.000
1991-04-25,sz399001,898.840,898.840,898.840,898.840,110000.000,50.000
1991-04-26,sz399001,894.360,894.360,894.360,894.360,92000.000,53.000
1991-04-27,sz399001,889.890,889.890,889.890,889.890,26000.000,20.000
1991-04-29,sz399001,885.430,885.430,885.430,885.430,72000.000,49.000
1991-04-30,sz399001,880.980,880.980,880.980,880.980,182000.000,142.000
1991-05-02,sz399001,876.570,876.570,876.570,876.570,92000.000,72.000
1991-05-03,sz399001,872.160,872.160,872.160,872.160,103000.000,78.000
1991-05-04,sz399001,867.750,867.750,867.750,867.750,202000.000,162.000
1991-05-06,sz399001,863.350,863.350,863.350,863.350,181000.000,124.000
1991-05-07,sz399001,859.060,859.060,859.060,859.060,127000.000,102.000
1991-05-08,sz399001,854.780,854.780,854.780,854.780,697000.000,309.000
1991-05-09,sz399001,850.500,850.500,850.500,850.500,568000.000,450.000
1991-05-10,sz399001,846.220,846.220,846.220,846.220,897000.000,700.000
1991-05-11,sz399001,841.940,841.940,841.940,841.940,843000.000,686.000
1991-05-13,sz399001,837.660,837.660,837.660,837.660,1910000.000,1554.000
1991-05-14,sz399001,834.440,835.010,835.010,833.380,3874000.000,3160.000
1991-05-15,sz399001,832.360,832.540,832.540,832.360,5673000.000,3957.000
1991-05-16,sz399001,830.060,830.060,830.060,830.060,8116000.000,5918.000
1991-05-17,sz399001,827.720,827.720,827.720,827.720,11550000.000,9014.000
1991-05-18,sz399001,825.370,825.200,825.370,825.200,5153000.000,4180.000
1991-05-20,sz399001,822.670,822.670,822.670,822.670,6783000.000,5631.000
1991-05-21,sz399001,820.150,820.150,820.150,820.150,4590000.000,3708.000
1991-05-22,sz399001,817.630,817.630,817.630,817.630,5591000.000,4533.000
1991-05-23,sz399001,814.160,813.590,815.220,813.590,4006000.000,3267.000
1991-05-24,sz399001,809.560,809.560,809.560,809.560,1190000.000,1008.000
1991-05-25,sz399001,805.520,805.520,805.520,805.520,498000.000,435.000
1991-05-27,sz399001,801.480,801.480,801.480,801.480,1509000.000,1320.000
1991-05-28,sz399001,797.980,797.980,797.980,797.980,216000.000,178.000
1991-05-29,sz399001,794.610,794.610,794.610,794.610,258000.000,136.000
1991-05-30,sz399001,791.230,791.230,791.230,791.230,286000.000,204.000
1991-05-31,sz399001,787.850,787.850,787.850,787.850,96000.000,81.000
1991-06-01,sz399001,784.480,784.480,784.480,784.480,333000.000,260.000
1991-06-03,sz399001,781.100,781.100,781.100,781.100,327000.000,257.000
1991-06-04,sz399001,777.720,777.720,777.720,777.720,958000.000,801.000
1991-06-05,sz399001,774.350,774.350,774.350,774.350,1993000.000,1650.000
1991-06-06,sz399001,771.260,771.260,771.260,771.260,35000.000,24.000
1991-06-07,sz399001,768.160,768.160,768.160,768.160,106000.000,106.000
1991-06-08,sz399001,765.360,758.740,765.360,757.270,108000.000,101.000
1991-06-10,sz399001,754.250,733.650,754.250,733.650,175000.000,165.000
1991-06-11,sz399001,733.700,756.510,756.510,732.230,762000.000,987.000
1991-06-12,sz399001,755.260,753.060,758.210,751.410,1221000.000,1905.000
1991-06-13,sz399001,751.070,745.920,751.070,745.920,2176000.000,2389.000
1991-06-14,sz399001,743.200,735.670,743.200,734.200,2081000.000,2362.000
1991-06-15,sz399001,732.780,728.360,734.250,726.890,965000.000,1057.000
1991-06-17,sz399001,716.990,721.000,721.180,715.140,1809000.000,2100.000
1991-06-18,sz399001,717.130,721.210,721.940,716.400,1106000.000,1485.000
1991-06-19,sz399001,717.710,717.330,721.370,715.880,1871000.000,2312.000
1991-06-20,sz399001,714.180,710.120,714.180,707.560,1666000.000,2250.000
1991-06-21,sz399001,706.970,704.410,707.350,703.660,1263000.000,1802.000
1991-06-22,sz399001,700.890,698.330,702.720,697.230,1568000.000,2211.000
1991-06-24,sz399001,694.200,689.790,696.760,687.180,1895000.000,2765.000
1991-06-25,sz399001,685.300,690.090,691.550,684.930,3358000.000,6183.000
1991-06-26,sz399001,686.210,693.960,695.280,683.890,3583000.000,6566.000
1991-06-27,sz399001,690.660,694.900,697.460,687.670,4828000.000,8649.000
1991-06-28,sz399001,691.450,691.410,693.370,686.530,4561000.000,10643.000
1991-06-29,sz399001,689.110,690.480,691.310,684.190,2384000.000,4476.000
1991-07-01,sz399001,685.650,684.010,687.480,680.830,5472000.000,9790.000
1991-07-02,sz399001,680.400,670.150,683.340,665.390,2981000.000,7852.000
1991-07-03,sz399001,666.810,669.060,671.950,660.930,4811000.000,8494.000
1991-07-04,sz399001,665.850,661.610,667.540,660.420,3102000.000,1135.000
1991-07-05,sz399001,659.380,652.380,660.660,648.220,3527000.000,7660.000
1991-07-06,sz399001,647.800,643.190,648.080,639.010,1953000.000,5270.000
1991-07-08,sz399001,640.790,628.450,641.410,623.230,3213000.000,6982.000
1991-07-09,sz399001,620.780,611.990,620.780,603.040,2680000.000,9842.000
1991-07-10,sz399001,609.630,614.920,617.190,607.640,3378000.000,9245.000
1991-07-11,sz399001,612.620,608.270,615.000,604.760,2827000.000,6137.000
1991-07-12,sz399001,605.550,603.020,606.190,598.860,3593000.000,8516.000
1991-07-13,sz399001,600.750,602.690,604.110,599.660,1638000.000,4881.000
1991-07-15,sz399001,600.470,594.380,600.750,590.810,2520000.000,5966.000
1991-07-16,sz399001,591.970,584.850,592.960,581.740,2806000.000,6642.000
1991-07-17,sz399001,580.060,576.750,582.330,572.520,2660000.000,7112.000
1991-07-18,sz399001,574.990,608.910,613.830,573.600,2827000.000,5936.000
1991-07-19,sz399001,609.390,616.730,640.220,606.250,6045000.000,10972.000
1991-07-20,sz399001,611.180,602.900,612.150,594.450,3220000.000,6142.000
1991-07-22,sz399001,603.600,601.760,607.840,595.850,4805000.000,12574.000
1991-07-23,sz399001,598.450,601.900,605.820,594.920,2664000.000,8344.000
1991-07-24,sz399001,598.470,598.810,600.090,594.650,2310000.000,4795.000
1991-07-25,sz399001,596.700,594.610,598.010,591.050,3087000.000,6698.000
1991-07-26,sz399001,591.050,586.010,592.590,584.600,3361000.000,7019.000
1991-07-27,sz399001,583.890,585.450,587.430,582.640,1363000.000,2967.000
1991-07-29,sz399001,583.370,579.730,584.990,574.650,3943000.000,8784.000
1991-07-30,sz399001,577.290,577.150,578.400,570.020,2572000.000,5935.000
1991-07-31,sz399001,572.860,578.420,578.740,571.910,2485000.000,5875.000
1991-08-01,sz399001,574.820,579.320,580.590,574.190,3383000.000,7379.000
1991-08-02,sz399001,576.390,577.960,579.740,574.810,2845000.000,5209.000
1991-08-03,sz399001,577.160,579.110,579.870,575.220,1231000.000,3314.000
1991-08-05,sz399001,578.710,578.180,579.800,575.770,2525000.000,5608.000
1991-08-06,sz399001,575.970,576.830,578.910,573.750,2625000.000,5956.000
1991-08-07,sz399001,575.480,576.330,577.420,574.390,2396000.000,5220.000
1991-08-08,sz399001,575.750,574.520,576.070,573.520,2123000.000,4513.000
1991-08-09,sz399001,574.120,572.800,575.210,570.050,2466000.000,5492.000
1991-08-10,sz399001,570.970,575.120,575.120,570.640,1267000.000,2362.000
1991-08-12,sz399001,573.740,572.790,574.510,571.010,2297000.000,5409.000
1991-08-13,sz399001,571.710,571.400,573.020,570.940,2362000.000,5445.000
1991-08-14,sz399001,570.540,570.540,572.620,569.410,1808000.000,4146.000
1991-08-15,sz399001,570.140,568.710,572.090,567.430,2079000.000,4454.000
1991-08-16,sz399001,568.980,570.960,572.190,567.360,2541000.000,5992.000
1991-08-17,sz399001,437.690,447.210,448.860,432.180,1213000.000,1945.000
1991-08-19,sz399001,450.140,458.020,459.350,446.510,7549000.000,8585.000
1991-08-20,sz399001,456.720,449.100,457.780,446.640,5783000.000,8210.000
1991-08-21,sz399001,448.140,445.990,448.860,439.330,7869000.000,9104.000
1991-08-22,sz399001,443.660,437.260,446.200,434.290,3089000.000,8785.000
1991-08-23,sz399001,434.500,435.630,438.280,425.900,8561000.000,8740.000
1991-08-24,sz399001,442.730,444.140,447.770,434.070,6045000.000,5454.000
1991-08-26,sz399001,443.050,441.410,444.700,437.680,6733000.000,9355.000
1991-08-27,sz399001,439.600,437.080,441.300,434.730,5925000.000,9423.000
1991-08-28,sz399001,437.350,436.050,438.580,431.880,6156000.000,10226.000
1991-08-29,sz399001,432.320,435.370,436.320,430.610,5520000.000,7021.000
1991-08-30,sz399001,432.650,433.770,435.300,431.340,5408000.000,9136.000
1991-08-31,sz399001,431.920,432.920,433.870,429.040,3006000.000,5946.000
1991-09-02,sz399001,431.030,431.790,432.860,425.820,6344000.000,10294.000
1991-09-03,sz399001,430.070,429.330,432.610,425.480,8263000.000,17588.000
1991-09-04,sz399001,427.410,425.990,429.250,422.240,4893000.000,7834.000
1991-09-05,sz399001,423.200,419.580,424.370,414.210,9961000.000,16468.000
1991-09-06,sz399001,414.520,402.500,415.450,397.670,7749000.000,25058.000
1991-09-07,sz399001,401.350,405.750,406.930,396.520,7145000.000,11190.000
1991-09-09,sz399001,401.570,409.760,409.760,400.380,11944000.000,20223.000
1991-09-10,sz399001,407.040,410.440,412.640,403.320,8841000.000,14973.000
1991-09-11,sz399001,407.980,417.530,418.120,407.050,9483000.000,14247.000
1991-09-12,sz399001,416.570,419.040,420.120,414.440,8225000.000,12582.000
1991-09-13,sz399001,417.660,418.510,419.530,413.400,13497000.000,15524.000
1991-09-14,sz399001,415.770,416.840,417.430,413.170,6650000.000,9827.000
1991-09-16,sz399001,414.030,413.860,415.560,409.680,5222000.000,11079.000
1991-09-17,sz399001,410.990,412.510,413.870,409.400,6119000.000,7639.000
1991-09-18,sz399001,409.970,410.990,412.490,407.840,5805000.000,7539.000
1991-09-19,sz399001,410.210,408.180,411.440,405.320,7064000.000,8784.000
1991-09-20,sz399001,406.910,407.540,409.210,405.380,4868000.000,5798.000
1991-09-21,sz399001,406.750,408.130,408.710,405.100,4021000.000,2223.000
1991-09-23,sz399001,406.770,408.430,408.430,406.340,4424000.000,5517.000
1991-09-24,sz399001,407.380,406.960,408.020,405.430,3274000.000,4443.000
1991-09-25,sz399001,405.780,409.030,411.970,404.840,5012000.000,7245.000
1991-09-26,sz399001,407.030,410.320,410.620,406.100,3117000.000,5162.000
1991-09-27,sz399001,410.340,413.780,415.960,408.820,4543000.000,7164.000
1991-09-28,sz399001,414.390,415.480,417.200,411.890,8807000.000,17326.000
1991-09-29,sz399001,415.250,417.370,418.020,413.680,3031000.000,4460.000
1991-10-03,sz399001,417.560,442.050,452.450,416.630,7830000.000,12528.000
1991-10-04,sz399001,445.180,438.350,446.240,432.710,12044000.000,16834.000
1991-10-05,sz399001,437.560,442.250,445.310,433.010,7346000.000,9098.000
1991-10-07,sz399001,445.510,491.260,492.510,444.580,15720000.000,22748.000
1991-10-08,sz399001,523.290,586.490,607.010,522.000,36845000.000,43434.000
1991-10-09,sz399001,593.660,712.850,723.530,593.660,74736000.000,62164.000
1991-10-10,sz399001,717.040,641.410,775.170,618.950,55938000.000,59729.000
1991-10-11,sz399001,634.400,667.990,676.180,539.870,49823000.000,53232.000
1991-10-12,sz399001,668.660,687.200,697.840,668.660,28065000.000,29168.000
1991-10-14,sz399001,691.930,692.000,709.010,683.860,44653000.000,46443.000
1991-10-15,sz399001,692.890,656.810,696.090,646.550,25372000.000,28066.000
1991-10-16,sz399001,659.200,648.780,659.500,632.300,26230000.000,27484.000
1991-10-17,sz399001,646.930,672.130,672.980,642.690,32639000.000,36589.000
1991-10-18,sz399001,673.640,675.860,697.230,669.150,32701000.000,31849.000
1991-10-19,sz399001,673.670,673.820,677.040,664.510,11547000.000,10936.000
1991-10-21,sz399001,673.170,670.900,681.390,665.440,21955000.000,20252.000
1991-10-22,sz399001,671.540,659.230,672.470,656.150,20178000.000,19334.000
1991-10-23,sz399001,658.180,665.870,667.230,648.670,23377000.000,22693.000
1991-10-24,sz399001,666.110,672.970,680.140,664.820,25201000.000,23272.000
1991-10-25,sz399001,674.290,675.110,676.890,669.270,20569000.000,19435.000
1991-10-26,sz399001,674.860,674.570,677.760,670.910,15786000.000,14645.000
1991-10-28,sz399001,680.830,707.920,721.570,673.920,29911000.000,25804.000
1991-10-29,sz399001,708.250,725.950,745.300,707.670,38326000.000,33691.000
1991-10-30,sz399001,727.450,733.700,738.450,721.870,42670000.000,43214.000
1991-10-31,sz399001,736.810,779.810,788.950,735.630,48285000.000,46058.000
1991-11-01,sz399001,783.420,833.800,854.630,783.420,55593000.000,34860.000
1991-11-02,sz399001,837.840,838.700,849.400,829.530,36469000.000,19248.000
1991-11-04,sz399001,840.560,918.110,925.970,839.920,74690000.000,56557.000
1991-11-05,sz399001,921.240,919.050,972.630,909.350,90363000.000,61578.000
1991-11-06,sz399001,920.760,879.200,922.040,827.080,73516000.000,59493.000
1991-11-07,sz399001,880.780,899.590,936.830,880.010,74262000.000,52840.000
1991-11-08,sz399001,901.810,914.820,918.490,879.550,77393000.000,61084.000
1991-11-09,sz399001,927.840,965.260,971.320,913.720,49992000.000,33854.000
1991-11-12,sz399001,969.510,1122.720,1131.590,969.510,80558000.000,62406.000
1991-11-13,sz399001,1124.420,1149.970,1192.050,1124.420,110416000.000,58786.000
1991-11-14,sz399001,1152.560,1186.840,1206.320,1149.700,88230000.000,49351.000
1991-11-15,sz399001,1185.230,1142.060,1202.380,1136.100,93843000.000,48917.000
1991-11-16,sz399001,1144.280,1111.520,1144.410,1086.160,62795000.000,37461.000
1991-11-18,sz399001,1109.550,917.600,1109.550,895.860,59338000.000,40537.000
1991-11-19,sz399001,918.130,1065.500,1068.780,911.940,65469000.000,40645.000
1991-11-20,sz399001,1065.190,1062.210,1109.490,1041.780,62234000.000,35967.000
1991-11-21,sz399001,1065.490,1009.910,1068.110,983.850,41734000.000,26582.000
1991-11-22,sz399001,1011.420,1039.520,1048.360,998.350,46723000.000,28322.000
1991-11-23,sz399001,1038.050,1035.890,1046.720,1022.800,24413000.000,18943.000
1991-11-25,sz399001,1036.060,994.930,1037.580,978.170,34918000.000,22684.000
1991-11-26,sz399001,997.340,929.580,997.770,921.120,47775000.000,32642.000
1991-11-27,sz399001,931.390,975.310,978.570,917.740,46175000.000,30672.000
1991-11-28,sz399001,976.180,936.050,996.300,931.310,49490000.000,31169.000
1991-11-29,sz399001,932.270,899.800,935.910,867.160,39676000.000,29569.000
1991-11-30,sz399001,901.090,881.490,903.960,875.360,23406000.000,17715.000
1991-12-02,sz399001,881.620,873.260,887.040,852.030,41969000.000,32448.000
1991-12-03,sz399001,871.520,909.470,918.360,865.480,30593000.000,21802.000
1991-12-04,sz399001,912.010,911.560,929.500,902.580,30244000.000,21711.000
1991-12-05,sz399001,912.740,879.010,913.130,869.250,14448000.000,10708.000
1991-12-06,sz399001,880.000,893.580,897.520,868.810,21880000.000,16804.000
1991-12-07,sz399001,894.090,902.660,908.360,887.300,10895000.000,8389.000
1991-12-09,sz399001,902.800,911.790,916.920,896.830,28262000.000,21782.000
1991-12-10,sz399001,910.950,922.390,924.760,908.960,28644000.000,20849.000
1991-12-11,sz399001,924.090,916.160,929.120,910.960,22094000.000,15785.000
1991-12-12,sz399001,915.930,900.160,915.930,891.430,15063000.000,12718.000
1991-12-13,sz399001,894.420,879.260,894.720,871.060,31766000.000,30017.000
1991-12-14,sz399001,876.760,890.760,892.850,874.250,16194000.000,14914.000
1991-12-16,sz399001,890.010,898.150,902.900,882.880,20401000.000,17049.000
1991-12-17,sz399001,900.130,890.630,903.230,885.230,15816000.000,13145.000
1991-12-18,sz399001,890.220,891.000,894.900,881.070,15414000.000,12086.000
1991-12-19,sz399001,891.270,887.330,891.910,882.110,15857000.000,12165.000
1991-12-20,sz399001,887.160,886.130,892.140,879.620,15230000.000,12165.000
1991-12-21,sz399001,887.760,888.370,891.660,881.820,8432000.000,7070.000
1991-12-23,sz399001,887.170,898.970,901.750,885.280,19439000.000,14835.000
1991-12-24,sz399001,899.730,962.970,968.950,895.970,43020000.000,37357.000
1991-12-25,sz399001,962.460,959.070,992.550,950.120,35383000.000,29358.000
1991-12-26,sz399001,958.180,930.270,959.110,921.710,31877000.000,23948.000
1991-12-27,sz399001,930.970,944.380,946.000,925.940,30277000.000,22182.000
1991-12-28,sz399001,941.660,965.550,967.630,939.590,19053000.000,13672.000
1991-12-30,sz399001,967.870,953.420,970.500,947.300,20876000.000,15104.000
1991-12-31,sz399001,953.230,963.570,966.920,950.310,14406000.000,10940.000
1992-01-02,sz399001,966.220,964.700,973.060,958.890,26535000.000,18109.000
1992-01-03,sz399001,965.380,962.160,969.150,957.720,26628000.000,18252.000
1992-01-06,sz399001,960.990,973.080,976.170,958.110,34639000.000,23925.000
1992-01-07,sz399001,972.530,986.990,990.980,968.490,48672000.000,33062.000
1992-01-08,sz399001,984.810,979.090,992.200,968.200,35751000.000,24403.000
1992-01-09,sz399001,983.750,982.930,988.470,973.160,19085000.000,12703.000
1992-01-10,sz399001,983.770,985.670,987.190,976.110,16070000.000,10031.000
1992-01-13,sz399001,986.680,976.560,986.940,973.340,16391000.000,10388.000
1992-01-14,sz399001,976.220,962.720,977.070,958.020,13199000.000,9367.000
1992-01-15,sz399001,963.730,954.010,968.660,949.870,29335000.000,28748.000
1992-01-16,sz399001,953.650,937.310,953.950,929.400,17074000.000,12331.000
1992-01-17,sz399001,935.640,945.360,947.580,917.370,16189000.000,11587.000
1992-01-20,sz399001,945.570,958.360,965.920,943.740,20358000.000,17192.000
1992-01-21,sz399001,958.880,949.690,964.560,945.600,14561000.000,8758.000
1992-01-22,sz399001,947.900,946.260,953.230,938.880,19712000.000,15505.000
1992-01-23,sz399001,947.720,952.950,956.010,942.850,17688000.000,13793.000
1992-01-24,sz399001,953.720,962.690,967.160,950.090,20659000.000,14284.000
1992-01-27,sz399001,960.350,955.260,963.670,951.100,26887000.000,19608.000
1992-01-28,sz399001,957.650,959.590,960.830,954.100,20250000.000,13409.000
1992-01-29,sz399001,959.340,970.900,976.600,957.390,21232000.000,14022.000
1992-01-30,sz399001,971.220,983.940,988.410,969.740,22119000.000,13823.000
1992-01-31,sz399001,987.230,1004.750,1010.820,984.190,26621000.000,16529.000
1992-02-01,sz399001,1005.510,1012.170,1017.620,998.840,17834000.000,9951.000
1992-02-02,sz399001,1015.180,1021.080,1027.530,1009.910,11389000.000,7330.000
1992-02-10,sz399001,1019.890,1003.190,1024.320,979.400,16433000.000,9559.000
1992-02-11,sz399001,1002.480,1003.930,1013.290,996.080,15050000.000,8472.000
1992-02-12,sz399001,1004.000,1010.980,1014.800,1000.770,12743000.000,7183.000
1992-02-13,sz399001,1012.020,1012.070,1015.770,1006.370,15140000.000,8245.000
1992-02-14,sz399001,1011.720,1001.470,1015.850,1000.540,30010000.000,21828.000
1992-02-17,sz399001,996.040,989.370,1000.820,981.370,25646000.000,18673.000
1992-02-18,sz399001,988.640,982.910,990.920,975.920,27309000.000,21828.000
1992-02-19,sz399001,983.250,984.230,987.180,978.330,18956000.000,12291.000
1992-02-20,sz399001,982.600,999.120,1002.250,982.010,21993000.000,14825.000
1992-02-21,sz399001,999.490,996.050,1004.400,992.990,16636000.000,11057.000
1992-02-24,sz399001,996.080,977.730,996.080,964.350,17309000.000,12962.000
1992-02-25,sz399001,979.060,970.430,981.100,965.190,16355000.000,11787.000
1992-02-26,sz399001,968.860,958.410,971.630,953.580,19052000.000,14200.000
1992-02-27,sz399001,960.670,982.700,984.310,951.860,21223000.000,15876.000
1992-02-28,sz399001,982.240,994.140,1006.360,978.800,25679000.000,19811.000
1992-03-02,sz399001,1020.320,1015.280,1029.840,1008.860,34533000.000,26131.000
1992-03-03,sz399001,1017.770,1008.100,1024.460,1002.580,27103000.000,19240.000
1992-03-04,sz399001,1011.590,1003.680,1016.440,996.870,26409000.000,20709.000
1992-03-05,sz399001,1004.210,1010.380,1014.670,1001.110,25828000.000,19890.000
1992-03-06,sz399001,1009.130,1005.550,1016.620,999.160,29442000.000,16776.000
1992-03-09,sz399001,1007.660,1002.250,1016.600,993.410,32229000.000,21283.000
1992-03-10,sz399001,1002.690,1000.680,1008.170,989.670,29059000.000,26088.000
1992-03-11,sz399001,1001.460,1002.840,1007.900,995.030,26379000.000,20451.000
1992-03-12,sz399001,1001.460,1006.570,1010.020,997.060,21958000.000,14803.000
1992-03-13,sz399001,1007.740,1006.960,1011.220,1000.850,22992000.000,14670.000
1992-03-16,sz399001,1009.920,1019.580,1022.130,1001.590,39939000.000,25968.000
1992-03-17,sz399001,1021.030,1020.140,1027.470,1016.330,30283000.000,20958.000
1992-03-18,sz399001,1019.370,1021.650,1025.490,1015.760,52763000.000,34360.000
1992-03-19,sz399001,1022.770,1020.260,1027.220,1013.790,28558000.000,20083.000
1992-03-20,sz399001,1023.690,1014.830,1024.040,1006.990,26696000.000,18264.000
1992-03-23,sz399001,1014.220,1021.590,1029.970,1008.010,32649000.000,23219.000
1992-03-24,sz399001,1023.210,1030.370,1030.960,1017.100,40328000.000,27755.000
1992-03-25,sz399001,1030.490,1072.190,1077.840,1027.470,44746000.000,30220.000
1992-03-26,sz399001,1079.520,1116.350,1140.270,1076.740,66187000.000,41467.000
1992-03-27,sz399001,1120.810,1118.850,1131.620,1100.220,70415000.000,44590.000
1992-03-30,sz399001,1161.590,1182.270,1214.110,1127.660,96350000.000,72141.000
1992-03-31,sz399001,1225.110,1263.900,1283.350,1211.890,99265000.000,70522.000
1992-04-01,sz399001,1309.690,1323.170,1339.610,1289.930,111650000.000,61292.000
1992-04-02,sz399001,1323.990,1310.790,1338.070,1295.650,96988000.000,70177.000
1992-04-03,sz399001,1315.870,1307.270,1324.780,1275.930,81619000.000,59538.000
1992-04-06,sz399001,1315.410,1366.260,1377.200,1307.120,96381000.000,66240.000
1992-04-07,sz399001,1373.510,1404.380,1421.410,1357.590,117271000.000,75396.000
1992-04-08,sz399001,1408.610,1439.840,1472.170,1390.610,132513000.000,80703.000
1992-04-09,sz399001,1442.070,1467.370,1485.890,1420.920,138360992.000,86572.000
1992-04-10,sz399001,1477.760,1522.050,1536.730,1464.500,124791000.000,76665.000
1992-04-13,sz399001,1539.300,1703.430,1754.590,1538.040,101955000.000,58373.000
1992-04-14,sz399001,1713.250,1750.790,1801.000,1693.110,166204000.000,88252.000
1992-04-15,sz399001,1757.980,1652.120,1785.790,1608.240,171342000.000,96823.000
1992-04-16,sz399001,1656.550,1732.380,1753.160,1643.800,165616992.000,92058.000
1992-04-17,sz399001,1740.670,1707.480,1759.060,1683.740,133571000.000,64156.000
1992-04-20,sz399001,1713.590,1673.750,1727.580,1646.850,107699000.000,65125.000
1992-04-21,sz399001,1684.870,1670.080,1695.950,1635.640,130136000.000,83559.000
1992-04-22,sz399001,1677.410,1753.750,1774.390,1661.230,158006000.000,97859.000
1992-04-23,sz399001,1778.760,1823.740,1844.640,1775.590,174412992.000,98548.000
1992-04-24,sz399001,1834.530,1856.100,1881.630,1817.490,193300992.000,107098.000
1992-04-27,sz399001,1867.080,1836.150,1898.270,1801.210,153587008.000,81979.000
1992-04-28,sz399001,1840.840,1853.660,1868.450,1805.960,176324992.000,107540.000
1992-04-29,sz399001,1886.380,1914.570,1932.470,1863.910,214247008.000,130230.000
1992-04-30,sz399001,1921.230,1997.040,2018.580,1908.630,194960000.000,104241.000
1992-05-03,sz399001,2008.190,2081.070,2132.460,2002.490,177051008.000,80062.000
1992-05-04,sz399001,2092.230,2163.480,2180.690,2068.700,212816992.000,109920.000
1992-05-05,sz399001,2172.020,2312.030,2336.690,2158.200,241367008.000,107584.000
1992-05-06,sz399001,2321.350,2298.300,2462.080,2243.630,288321984.000,133557.000
1992-05-07,sz399001,2321.860,2228.780,2336.320,2137.020,277875008.000,122512.000
1992-05-08,sz399001,2239.890,2220.070,2315.990,2181.960,268723008.000,112458.000
1992-05-11,sz399001,2234.620,2294.250,2305.550,2159.000,234068992.000,109391.000
1992-05-12,sz399001,2305.420,2427.140,2458.660,2298.910,291200992.000,123865.000
1992-05-13,sz399001,2443.460,2452.900,2510.660,2403.470,339665984.000,143098.000
1992-05-14,sz399001,2467.100,2458.300,2495.210,2377.090,287742016.000,124609.000
1992-05-15,sz399001,2467.200,2511.750,2537.310,2423.400,283929984.000,122581.000
1992-05-18,sz399001,2542.480,2590.960,2620.510,2490.580,303768992.000,124986.000
1992-05-19,sz399001,2629.810,2725.050,2773.130,2589.620,374190016.000,145154.000
1992-05-20,sz399001,2747.730,2661.330,2837.170,2645.280,371300992.000,134599.000
1992-05-21,sz399001,2663.000,2678.410,2709.890,2542.810,281639008.000,110877.000
1992-05-22,sz399001,2686.050,2679.220,2729.650,2626.150,332152992.000,127109.000
1992-05-25,sz399001,2696.220,2753.430,2768.860,2656.210,373047008.000,137937.000
1992-05-26,sz399001,2769.750,2828.990,2853.190,2748.800,363295008.000,132336.000
1992-05-27,sz399001,2846.420,2832.330,2900.500,2799.460,306172000.000,107408.000
1992-05-28,sz399001,2837.100,2783.920,2843.520,2733.130,281008000.000,98823.000
1992-05-29,sz399001,2783.620,2766.850,2795.360,2707.870,270078016.000,94702.000
1992-06-01,sz399001,2777.980,2792.750,2861.490,2754.240,334108992.000,113604.000
1992-06-02,sz399001,2800.240,2718.530,2800.910,2667.950,260811008.000,90595.000
1992-06-03,sz399001,2724.020,2516.610,2726.310,2496.360,207804992.000,77915.000
1992-06-04,sz399001,2486.130,2536.520,2569.800,2288.360,352560000.000,144821.000
1992-06-05,sz399001,2544.840,2557.030,2626.660,2509.780,353396992.000,127977.000
1992-06-08,sz399001,2577.880,2514.540,2594.640,2439.250,229128000.000,91172.000
1992-06-09,sz399001,2517.400,2381.330,2524.830,2347.330,156295008.000,66561.000
1992-06-10,sz399001,2371.910,2408.270,2437.030,2296.100,196060992.000,82655.000
1992-06-11,sz399001,2414.760,2367.290,2429.640,2340.050,155888000.000,64825.000
1992-06-12,sz399001,2369.580,2389.570,2401.610,2320.890,188910000.000,78788.000
1992-06-15,sz399001,2390.800,2282.620,2399.790,2275.760,145596000.000,62248.000
1992-06-16,sz399001,2265.040,2121.060,2269.160,2095.550,203040000.000,104277.000
1992-06-17,sz399001,2136.290,2342.540,2367.990,2060.800,226095008.000,113244.000
1992-06-18,sz399001,2367.010,2283.360,2441.560,2231.900,350796992.000,163486.000
1992-06-19,sz399001,2277.650,2283.450,2318.950,2191.480,203075008.000,94939.000
1992-06-22,sz399001,2278.250,2177.590,2278.250,2142.530,161584000.000,74442.000
