日期,股票代码,开盘,收盘,最高价,最低价,成交额,成交量
2009-10-19,sh000300,3238.850,3329.160,3330.790,3231.810,113841455104.000,77683143.000
2009-10-20,sh000300,3355.360,3377.570,3379.630,3343.020,128508370944.000,89426278.000
2009-10-21,sh000300,3375.030,3369.280,3414.660,3358.550,117445156864.000,83488940.000
2009-10-22,sh000300,3364.150,3347.320,3381.150,3341.420,87978516480.000,60936583.000
2009-10-23,sh000300,3354.980,3413.250,3436.390,3354.980,120908996608.000,86725429.000
2009-10-26,sh000300,3421.700,3414.240,3432.900,3385.440,97800978432.000,68442524.000
2009-10-27,sh000300,3384.290,3314.720,3392.100,3314.320,105228804096.000,74209551.000
2009-10-28,sh000300,3303.770,3329.330,3337.170,3258.270,86228533248.000,62594849.000
2009-10-29,sh000300,3265.190,3247.050,3291.180,3239.000,84414939136.000,61305354.000
2009-10-30,sh000300,3305.380,3280.370,3329.540,3276.320,84226416640.000,60647062.000
2009-11-02,sh000300,3205.830,3392.800,3394.720,3198.310,110679457792.000,81981158.000
2009-11-03,sh000300,3402.530,3435.430,3447.480,3397.250,115935436800.000,83791098.000
2009-11-04,sh000300,3443.520,3453.890,3476.340,3415.220,117780701184.000,86065273.000
2009-11-05,sh000300,3458.860,3464.320,3471.830,3432.260,103539081216.000,80647784.000
2009-11-06,sh000300,3491.070,3483.020,3506.030,3474.360,124138422272.000,92190315.000
2009-11-09,sh000300,3487.110,3495.790,3495.890,3452.610,108915998720.000,78050904.000
2009-11-10,sh000300,3520.400,3503.780,3532.190,3501.500,116073644032.000,84300987.000
2009-11-11,sh000300,3500.590,3495.670,3514.830,3468.860,100494401536.000,72626321.000
2009-11-12,sh000300,3506.950,3499.990,3529.060,3487.680,106569498624.000,79962661.000
2009-11-13,sh000300,3489.540,3518.720,3518.890,3445.360,122356580352.000,91210171.000
2009-11-16,sh000300,3541.050,3625.800,3625.890,3541.050,170544807936.000,123157323.000
2009-11-17,sh000300,3644.960,3628.350,3649.420,3619.990,135058677760.000,97391368.000
2009-11-18,sh000300,3633.850,3630.230,3652.810,3612.790,119034888192.000,89226283.000
2009-11-19,sh000300,3638.070,3642.440,3653.900,3604.610,125514317824.000,94940095.000
2009-11-20,sh000300,3630.580,3631.010,3658.210,3597.310,127585255424.000,94750751.000
2009-11-23,sh000300,3636.530,3665.510,3666.270,3628.200,135750451200.000,93990941.000
2009-11-24,sh000300,3680.750,3548.080,3698.130,3538.860,203721998336.000,147566822.000
2009-11-25,sh000300,3541.510,3629.630,3630.300,3508.060,157030858752.000,114602329.000
2009-11-26,sh000300,3635.790,3485.770,3646.610,3472.950,180809383936.000,127882379.000
2009-11-27,sh000300,3440.340,3382.510,3480.930,3367.290,125775994880.000,89294688.000
2009-11-30,sh000300,3415.080,3511.670,3511.760,3415.080,117377392640.000,84415341.000
2009-12-01,sh000300,3507.560,3560.830,3566.780,3485.520,138002628608.000,101518639.000
2009-12-02,sh000300,3578.870,3597.330,3607.560,3570.290,138929258496.000,98052033.000
2009-12-03,sh000300,3596.950,3590.880,3603.120,3551.480,128562626560.000,89978572.000
2009-12-04,sh000300,3581.630,3643.490,3646.260,3530.060,188843982848.000,134130901.000
2009-12-07,sh000300,3644.630,3668.830,3672.800,3633.450,131991691264.000,91225546.000
2009-12-08,sh000300,3670.810,3624.020,3671.040,3590.940,118750855168.000,82940864.000
2009-12-09,sh000300,3579.280,3554.480,3603.700,3543.420,97091969024.000,68521507.000
2009-12-10,sh000300,3579.830,3577.240,3601.290,3544.900,81151401984.000,57563738.000
2009-12-11,sh000300,3589.410,3575.020,3614.950,3568.510,74282934272.000,54550912.000
2009-12-14,sh000300,3572.530,3612.750,3623.270,3495.640,113441734656.000,83785021.000
2009-12-15,sh000300,3594.510,3583.340,3620.320,3578.280,98783625216.000,69186493.000
2009-12-16,sh000300,3568.280,3560.720,3610.690,3550.670,81340899328.000,56963912.000
2009-12-17,sh000300,3571.050,3480.150,3582.440,3475.840,86756663296.000,63286201.000
2009-12-18,sh000300,3450.040,3391.740,3453.350,3385.680,89137676288.000,66111015.000
2009-12-21,sh000300,3386.330,3396.620,3404.640,3354.650,69055782912.000,48329805.000
2009-12-22,sh000300,3402.230,3305.540,3404.750,3296.760,75498512384.000,53942685.000
2009-12-23,sh000300,3303.730,3336.480,3342.990,3296.290,67948265472.000,48064504.000
2009-12-24,sh000300,3346.760,3438.820,3445.700,3339.300,94811627520.000,64377823.000
2009-12-25,sh000300,3434.330,3424.780,3441.960,3410.670,68701835264.000,46914576.000
2009-12-28,sh000300,3432.820,3478.430,3489.570,3432.820,78965997568.000,55375390.000
2009-12-29,sh000300,3481.900,3500.740,3501.250,3451.180,78053670912.000,55535765.000
2009-12-30,sh000300,3503.820,3558.860,3561.440,3498.380,124684574720.000,88429370.000
2009-12-31,sh000300,3561.370,3575.680,3579.520,3542.380,98004033536.000,69241890.000
2010-01-04,sh000300,3592.470,3535.230,3597.750,3535.230,93419839488.000,66101080.000
2010-01-05,sh000300,3545.190,3564.040,3577.530,3497.660,128302440448.000,85809641.000
2010-01-06,sh000300,3558.700,3541.730,3588.830,3541.170,121045991424.000,78473125.000
2010-01-07,sh000300,3543.160,3471.460,3558.560,3452.770,120436162560.000,80350037.000
2010-01-08,sh000300,3456.910,3480.130,3482.080,3426.700,90190962688.000,60790253.000
2010-01-11,sh000300,3593.110,3482.050,3594.530,3465.320,134114000896.000,89980172.000
2010-01-12,sh000300,3477.840,3534.920,3535.410,3437.660,134071418880.000,93743278.000
2010-01-13,sh000300,3448.290,3421.140,3490.110,3415.690,159860391936.000,112457901.000
2010-01-14,sh000300,3433.470,3469.050,3470.320,3411.810,118107873280.000,83353252.000
2010-01-15,sh000300,3472.520,3482.740,3500.070,3448.660,104035172352.000,72543102.000
2010-01-18,sh000300,3471.780,3500.680,3501.260,3458.040,117884256256.000,82854307.000
2010-01-19,sh000300,3506.810,3507.480,3528.390,3497.090,108023529472.000,74883232.000
2010-01-20,sh000300,3512.250,3394.430,3515.450,3387.820,128416161792.000,92495146.000
2010-01-21,sh000300,3397.040,3408.570,3425.180,3364.720,100076609536.000,70595068.000
2010-01-22,sh000300,3364.450,3366.200,3390.800,3293.190,119197818880.000,88933404.000
2010-01-25,sh000300,3340.010,3328.010,3372.430,3326.270,76626624512.000,56849171.000
2010-01-26,sh000300,3328.110,3242.800,3341.200,3222.140,81586061312.000,61752231.000
2010-01-27,sh000300,3243.040,3198.570,3255.120,3183.360,70540271616.000,52691394.000
2010-01-28,sh000300,3195.290,3206.570,3220.310,3168.460,64082116608.000,46990716.000
2010-01-29,sh000300,3190.310,3204.160,3249.460,3176.920,68018118656.000,50262613.000
2010-02-01,sh000300,3198.230,3152.710,3198.310,3116.440,75982151680.000,57001380.000
2010-02-02,sh000300,3170.780,3146.190,3211.940,3143.080,68318412800.000,50130033.000
2010-02-03,sh000300,3160.710,3230.720,3231.100,3094.570,87536246784.000,64798894.000
2010-02-04,sh000300,3206.430,3218.800,3242.520,3190.440,75466555392.000,58972726.000
2010-02-05,sh000300,3147.720,3153.090,3177.420,3129.920,73693134848.000,59105845.000
2010-02-08,sh000300,3152.250,3150.990,3172.310,3133.810,47902429184.000,37355951.000
2010-02-09,sh000300,3147.760,3169.190,3178.950,3144.480,45222662144.000,35953158.000
2010-02-10,sh000300,3195.140,3214.130,3214.460,3182.830,48152145920.000,34219894.000
2010-02-11,sh000300,3216.690,3220.400,3238.350,3207.170,46999711744.000,35791052.000
2010-02-12,sh000300,3232.880,3251.280,3253.200,3228.740,46703218688.000,34058238.000
2010-02-22,sh000300,3248.950,3233.340,3261.950,3232.780,49981333504.000,38283772.000
2010-02-23,sh000300,3225.390,3198.630,3225.390,3152.930,62386077696.000,42742898.000
2010-02-24,sh000300,3177.080,3244.480,3244.820,3165.130,64414097408.000,49989437.000
2010-02-25,sh000300,3252.150,3292.130,3294.140,3249.330,89485803520.000,67586617.000
2010-02-26,sh000300,3286.090,3281.670,3301.150,3273.690,70171664384.000,52107288.000
2010-03-01,sh000300,3290.010,3324.420,3330.380,3287.560,81205690368.000,60504520.000
2010-03-02,sh000300,3327.100,3311.240,3339.890,3299.690,76233990144.000,57034374.000
2010-03-03,sh000300,3313.020,3335.080,3335.650,3293.920,78442135552.000,60622732.000
2010-03-04,sh000300,3338.670,3250.570,3345.910,3244.980,89462915072.000,69346810.000
2010-03-05,sh000300,3253.160,3259.760,3276.400,3239.680,59621179392.000,45629138.000
2010-03-08,sh000300,3268.400,3286.180,3293.930,3258.030,54686556160.000,41540876.000
2010-03-09,sh000300,3285.620,3305.860,3322.510,3255.980,71971299328.000,54199486.000
2010-03-10,sh000300,3304.040,3279.690,3321.080,3267.760,61760430080.000,46421079.000
2010-03-11,sh000300,3282.200,3276.710,3303.490,3251.700,63732658176.000,47487754.000
2010-03-12,sh000300,3277.310,3233.130,3284.260,3232.120,52611211264.000,39957344.000
2010-03-15,sh000300,3231.220,3183.180,3234.820,3171.800,49219899392.000,37844304.000
2010-03-16,sh000300,3183.770,3203.970,3204.290,3169.100,41510424576.000,30847780.000
2010-03-17,sh000300,3214.220,3273.920,3274.000,3207.270,62587396096.000,45800934.000
2010-03-18,sh000300,3277.880,3267.550,3295.370,3256.590,62509129728.000,46948013.000
2010-03-19,sh000300,3270.980,3293.870,3296.410,3251.140,62114230272.000,46062187.000
2010-03-22,sh000300,3297.820,3302.630,3313.920,3288.510,65652977664.000,49439462.000
2010-03-23,sh000300,3305.550,3275.570,3309.120,3272.920,62145531904.000,46539536.000
2010-03-24,sh000300,3282.050,3276.670,3298.540,3271.030,58330300416.000,44547966.000
2010-03-25,sh000300,3270.390,3229.130,3270.390,3222.820,58604761088.000,44984285.000
2010-03-26,sh000300,3226.800,3275.000,3285.390,3220.590,61592842240.000,47444965.000
2010-03-29,sh000300,3295.760,3358.540,3363.600,3293.670,110326972416.000,84724910.000
2010-03-30,sh000300,3361.350,3366.710,3372.260,3350.310,78682669056.000,56436980.000
2010-03-31,sh000300,3369.190,3345.610,3369.900,3338.750,72120885248.000,53124287.000
2010-04-01,sh000300,3349.880,3391.940,3392.480,3349.880,92360499200.000,67772669.000
2010-04-02,sh000300,3400.140,3407.350,3412.200,3391.810,99040763904.000,69073452.000
2010-04-06,sh000300,3422.850,3405.150,3436.290,3386.890,93985882112.000,65191710.000
2010-04-07,sh000300,3403.090,3386.950,3404.580,3369.020,76733161472.000,54011228.000
2010-04-08,sh000300,3381.310,3346.740,3381.310,3336.160,89317466112.000,62185322.000
2010-04-09,sh000300,3348.770,3379.170,3379.400,3342.470,75590352896.000,51280567.000
2010-04-12,sh000300,3388.350,3351.480,3393.560,3330.300,105996607488.000,74565150.000
2010-04-13,sh000300,3350.730,3391.720,3401.710,3324.050,116440342528.000,79907695.000
2010-04-14,sh000300,3394.640,3403.710,3404.520,3377.440,90787569664.000,60306131.000
2010-04-15,sh000300,3407.020,3394.570,3412.940,3365.880,88700231680.000,61051685.000
2010-04-16,sh000300,3388.290,3356.330,3388.290,3348.780,67235598336.000,47140368.000
2010-04-19,sh000300,3313.500,3176.420,3313.500,3175.440,118855974912.000,88416300.000
2010-04-20,sh000300,3176.410,3173.370,3196.650,3130.960,88005967872.000,64137859.000
2010-04-21,sh000300,3178.880,3236.680,3237.540,3164.760,93373374464.000,66928331.000
2010-04-22,sh000300,3222.680,3201.540,3231.990,3177.730,98970386432.000,71081688.000
2010-04-23,sh000300,3198.780,3190.000,3224.740,3172.580,92115673088.000,61252679.000
2010-04-26,sh000300,3195.460,3172.000,3207.720,3168.370,74959118336.000,50894199.000
2010-04-27,sh000300,3163.100,3108.410,3163.100,3060.850,88058363904.000,65296574.000
2010-04-28,sh000300,3080.320,3097.350,3122.110,3062.080,65484922880.000,45995406.000
2010-04-29,sh000300,3114.940,3060.060,3130.700,3059.800,69250867200.000,48260971.000
2010-04-30,sh000300,3060.120,3067.360,3068.130,3014.070,73190883328.000,54477881.000
2010-05-04,sh000300,3005.490,3019.450,3056.080,2994.920,54558605312.000,41248610.000
2010-05-05,sh000300,2981.780,3036.390,3036.860,2943.360,80835338240.000,59670441.000
2010-05-06,sh000300,3014.910,2896.860,3014.910,2895.390,81502265344.000,58770413.000
2010-05-07,sh000300,2835.880,2836.790,2892.530,2817.150,79147499520.000,61119399.000
2010-05-10,sh000300,2842.370,2858.230,2872.310,2798.520,64909189120.000,50209173.000
2010-05-11,sh000300,2916.330,2800.820,2922.130,2790.700,73894666240.000,58363490.000
2010-05-12,sh000300,2781.710,2818.160,2832.150,2756.420,64693989376.000,53002271.000
2010-05-13,sh000300,2818.580,2886.910,2886.970,2811.660,67486535680.000,55145778.000
2010-05-14,sh000300,2865.580,2868.020,2888.090,2849.240,55175290880.000,42498719.000
2010-05-17,sh000300,2828.880,2714.720,2828.880,2712.440,62395514880.000,52166847.000
2010-05-18,sh000300,2711.410,2771.350,2781.840,2686.970,62746247168.000,54509671.000
2010-05-19,sh000300,2748.950,2762.170,2803.700,2723.300,54656401408.000,45576221.000
2010-05-20,sh000300,2739.220,2726.020,2793.880,2721.070,52677914624.000,42174803.000
2010-05-21,sh000300,2656.420,2768.790,2769.090,2647.600,63501807616.000,54475383.000
2010-05-24,sh000300,2787.750,2873.470,2886.370,2787.750,89961881600.000,74502338.000
2010-05-25,sh000300,2851.260,2813.940,2855.330,2798.020,67954987008.000,55168327.000
2010-05-26,sh000300,2814.440,2813.940,2839.030,2797.630,48495603712.000,39858564.000
2010-05-27,sh000300,2808.050,2859.980,2866.860,2771.590,65266774016.000,53445209.000
2010-05-28,sh000300,2885.860,2850.300,2893.690,2835.070,64342503424.000,51534989.000
2010-05-31,sh000300,2835.330,2773.260,2857.420,2772.790,56695803904.000,46216854.000
2010-06-01,sh000300,2755.280,2744.160,2782.290,2710.590,53230915584.000,44851426.000
2010-06-02,sh000300,2729.330,2757.530,2757.910,2700.070,46364229632.000,39587020.000
2010-06-03,sh000300,2769.100,2736.080,2787.510,2735.700,47143264256.000,39587258.000
2010-06-04,sh000300,2721.360,2744.390,2748.480,2713.090,39858364416.000,32746291.000
2010-06-07,sh000300,2692.830,2695.720,2716.400,2673.340,47062704128.000,39541993.000
2010-06-08,sh000300,2694.110,2699.340,2720.590,2672.060,42677104640.000,35140182.000
2010-06-09,sh000300,2711.640,2782.130,2787.820,2687.330,70710083584.000,60209533.000
2010-06-10,sh000300,2755.940,2750.020,2776.260,2746.110,50312245248.000,42906334.000
2010-06-11,sh000300,2766.200,2758.870,2782.090,2755.950,48871477248.000,40558585.000
2010-06-17,sh000300,2778.530,2742.730,2784.920,2742.640,40293232640.000,32612356.000
2010-06-18,sh000300,2739.030,2696.170,2755.840,2686.610,50256351232.000,41808344.000
2010-06-21,sh000300,2698.980,2780.660,2784.470,2686.320,62809190400.000,55261482.000
2010-06-22,sh000300,2772.890,2783.720,2795.320,2766.440,45207207936.000,39096052.000
2010-06-23,sh000300,2768.700,2758.500,2788.220,2734.050,41600241664.000,35600350.000
2010-06-24,sh000300,2753.710,2757.500,2783.510,2739.810,33772857344.000,29220682.000
2010-06-25,sh000300,2744.120,2736.290,2759.450,2715.660,34649178112.000,30671782.000
2010-06-28,sh000300,2734.510,2716.780,2751.460,2710.090,31198277632.000,27710044.000
2010-06-29,sh000300,2717.470,2592.020,2724.230,2591.690,50635968512.000,48758552.000
2010-06-30,sh000300,2572.910,2563.070,2575.820,2546.840,35809890304.000,35698794.000
2010-07-01,sh000300,2557.920,2526.070,2574.100,2524.570,32478457856.000,32857646.000
2010-07-02,sh000300,2523.030,2534.100,2542.120,2462.200,43367317504.000,44914100.000
2010-07-05,sh000300,2507.350,2512.650,2529.430,2476.490,30922299392.000,32178574.000
2010-07-06,sh000300,2504.870,2562.900,2563.410,2502.930,38976835584.000,39714762.000
2010-07-07,sh000300,2561.110,2580.480,2580.610,2548.560,37059899392.000,35720909.000
2010-07-08,sh000300,2591.510,2575.920,2602.230,2564.640,35348758528.000,34056966.000
2010-07-09,sh000300,2578.550,2647.100,2662.160,2557.260,61470068736.000,58493045.000
2010-07-12,sh000300,2647.420,2676.220,2689.810,2636.650,63462260736.000,58462491.000
2010-07-13,sh000300,2649.660,2634.590,2649.660,2618.340,45125107712.000,43228506.000
2010-07-14,sh000300,2640.930,2653.610,2684.620,2640.540,49497108480.000,46688860.000
2010-07-15,sh000300,2650.330,2608.520,2680.440,2607.790,41444712448.000,40440459.000
2010-07-16,sh000300,2597.000,2616.130,2621.330,2573.790,35422326784.000,35063302.000
2010-07-19,sh000300,2592.090,2682.470,2691.940,2585.010,59826126848.000,53868070.000
2010-07-20,sh000300,2685.460,2741.500,2746.240,2685.460,80958218240.000,73128345.000
2010-07-21,sh000300,2744.700,2747.330,2766.210,2733.720,73734684672.000,70757092.000
2010-07-22,sh000300,2738.030,2781.290,2783.140,2734.070,63576604672.000,61064806.000
2010-07-23,sh000300,2787.520,2793.080,2806.980,2769.440,70423339008.000,64518565.000
2010-07-26,sh000300,2798.760,2811.050,2811.950,2775.780,59848904704.000,53580026.000
2010-07-27,sh000300,2803.750,2795.720,2812.210,2785.370,55963992064.000,49799884.000
2010-07-28,sh000300,2796.480,2863.720,2866.400,2784.160,84516847616.000,79985954.000
2010-07-29,sh000300,2866.770,2877.980,2888.600,2852.000,92278226944.000,95965409.000
2010-07-30,sh000300,2871.480,2868.850,2876.140,2844.680,65224482816.000,62575591.000
2010-08-02,sh000300,2868.280,2917.270,2922.610,2867.450,73569075200.000,71743300.000
2010-08-03,sh000300,2925.250,2865.970,2929.610,2865.760,86870573056.000,81748364.000
2010-08-04,sh000300,2858.350,2876.430,2876.590,2818.250,75670142976.000,71318039.000
2010-08-05,sh000300,2874.660,2850.830,2877.310,2833.670,73038454784.000,67157581.000
2010-08-06,sh000300,2848.160,2897.660,2898.530,2821.030,82145148928.000,74914895.000
2010-08-09,sh000300,2894.100,2918.240,2922.620,2888.040,83431981056.000,74726391.000
2010-08-10,sh000300,2920.400,2832.640,2925.300,2832.080,84283703296.000,78435034.000
2010-08-11,sh000300,2823.150,2850.210,2864.360,2823.150,58786304000.000,54979133.000
2010-08-12,sh000300,2822.790,2816.390,2860.370,2810.100,65825611776.000,59893227.000
2010-08-13,sh000300,2818.410,2855.550,2856.040,2799.220,62923747328.000,58507721.000
2010-08-16,sh000300,2851.220,2922.080,2927.690,2843.020,91427504128.000,81068043.000
2010-08-17,sh000300,2927.260,2942.290,2949.730,2917.830,86700539904.000,76452912.000
2010-08-18,sh000300,2945.980,2937.360,2962.750,2924.670,80832364544.000,70747600.000
2010-08-19,sh000300,2940.770,2955.400,2975.190,2928.010,91734589440.000,76924865.000
2010-08-20,sh000300,2943.330,2898.330,2951.960,2892.640,82298175488.000,71663306.000
2010-08-23,sh000300,2895.710,2896.190,2920.540,2886.660,57772777472.000,48915517.000
2010-08-24,sh000300,2892.130,2911.830,2933.120,2866.800,65036591104.000,61093796.000
2010-08-25,sh000300,2893.990,2843.020,2904.660,2842.250,67048222720.000,63610621.000
2010-08-26,sh000300,2853.100,2850.090,2868.880,2836.130,51862921216.000,48670442.000
2010-08-27,sh000300,2847.450,2858.570,2861.070,2833.420,46699343872.000,40789582.000
2010-08-30,sh000300,2874.250,2915.010,2921.080,2872.920,77341614080.000,65749882.000
2010-08-31,sh000300,2905.150,2903.190,2910.060,2889.810,79976349696.000,65766104.000
2010-09-01,sh000300,2907.660,2884.040,2931.760,2859.170,87931887616.000,76975578.000
2010-09-02,sh000300,2917.740,2921.390,2931.550,2903.030,88923144192.000,70700851.000
2010-09-03,sh000300,2926.940,2920.210,2929.550,2891.880,87724826624.000,72641027.000
2010-09-06,sh000300,2935.890,2975.090,2980.420,2935.890,110466113536.000,93855681.000
2010-09-07,sh000300,2979.300,2983.110,2991.440,2959.900,85488197632.000,73519361.000
2010-09-08,sh000300,2970.000,2980.970,2982.720,2953.840,92660875264.000,72872002.000
2010-09-09,sh000300,2986.870,2926.460,2986.870,2922.200,103248281600.000,81395554.000
2010-09-10,sh000300,2928.000,2932.550,2940.790,2890.030,83743162368.000,65086704.000
2010-09-13,sh000300,2933.590,2962.320,2977.080,2925.420,87536181248.000,67279900.000
2010-09-14,sh000300,2971.550,2965.010,2984.470,2954.510,87204421632.000,70105903.000
2010-09-15,sh000300,2965.540,2913.190,2965.540,2905.630,86445965312.000,71619642.000
2010-09-16,sh000300,2908.320,2857.790,2917.850,2834.030,84198375424.000,74074284.000
2010-09-17,sh000300,2864.720,2861.370,2877.080,2847.680,62466326528.000,51938867.000
2010-09-20,sh000300,2865.040,2849.830,2872.220,2829.760,57582985216.000,50283104.000
2010-09-21,sh000300,2859.430,2857.480,2869.380,2844.130,44742025216.000,35751881.000
2010-09-27,sh000300,2869.930,2905.030,2905.530,2864.210,62611533824.000,49071823.000
2010-09-28,sh000300,2900.540,2880.910,2900.540,2875.660,80859750400.000,58660826.000
2010-09-29,sh000300,2877.270,2874.810,2908.730,2866.850,74516021248.000,56782236.000
2010-09-30,sh000300,2859.060,2935.570,2935.590,2857.420,80709730304.000,63000247.000
2010-10-08,sh000300,2965.650,3044.230,3055.840,2963.240,134986637312.000,99994720.000
2010-10-11,sh000300,3069.190,3132.900,3154.200,3069.190,212607074304.000,158734904.000
2010-10-12,sh000300,3121.640,3172.730,3173.850,3106.220,178245222400.000,127361705.000
2010-10-13,sh000300,3176.890,3217.580,3221.650,3165.580,195444719616.000,144607773.000
2010-10-14,sh000300,3245.130,3224.140,3286.020,3215.030,227654451200.000,179611838.000
2010-10-15,sh000300,3204.720,3327.680,3327.680,3199.120,245619294208.000,193414140.000
2010-10-18,sh000300,3345.800,3306.160,3390.010,3288.780,267884363776.000,217882051.000
2010-10-19,sh000300,3300.520,3375.670,3375.870,3280.000,165488918528.000,130441791.000
2010-10-20,sh000300,3304.220,3396.880,3439.230,3301.010,235372052480.000,166528460.000
2010-10-21,sh000300,3404.720,3374.690,3418.090,3344.960,175383707648.000,123883245.000
2010-10-22,sh000300,3365.600,3378.660,3408.490,3346.110,163153625088.000,116361857.000
2010-10-25,sh000300,3386.850,3481.080,3481.350,3366.430,208809410560.000,145433105.000
2010-10-26,sh000300,3491.470,3466.080,3499.820,3436.460,205216464896.000,142636999.000
2010-10-27,sh000300,3451.430,3403.870,3490.220,3398.090,177072553984.000,123761570.000
2010-10-28,sh000300,3390.430,3397.690,3420.890,3371.440,141135888384.000,98349456.000
2010-10-29,sh000300,3400.260,3379.980,3404.600,3351.600,145528373248.000,100458970.000
2010-11-01,sh000300,3390.410,3473.000,3473.000,3390.410,186725761024.000,126269148.000
2010-11-02,sh000300,3484.230,3463.130,3522.180,3449.720,233976233984.000,154911450.000
2010-11-03,sh000300,3462.740,3420.340,3474.710,3419.080,178803326976.000,126359303.000
2010-11-04,sh000300,3426.460,3480.500,3480.930,3419.640,164721393664.000,116799481.000
2010-11-05,sh000300,3538.990,3520.800,3554.470,3498.280,196618043392.000,137688027.000
2010-11-08,sh000300,3534.190,3548.570,3549.300,3506.380,174067580928.000,126470759.000
2010-11-09,sh000300,3547.440,3523.950,3547.440,3498.620,170174873600.000,122454533.000
2010-11-10,sh000300,3507.200,3499.110,3508.270,3470.970,176529784832.000,120078578.000
2010-11-11,sh000300,3490.740,3509.980,3557.990,3484.890,209121525760.000,138976233.000
2010-11-12,sh000300,3484.610,3291.830,3497.060,3284.350,224200785920.000,160733850.000
2010-11-15,sh000300,3298.740,3314.890,3319.980,3241.760,144492953600.000,102315724.000
2010-11-16,sh000300,3311.620,3169.540,3311.620,3155.480,154278117376.000,108307072.000
2010-11-17,sh000300,3124.110,3103.910,3168.930,3087.510,118981230592.000,83258080.000
2010-11-18,sh000300,3134.940,3147.960,3158.630,3097.390,94476115968.000,65697292.000
2010-11-19,sh000300,3168.170,3178.850,3178.850,3076.210,114672975872.000,83347654.000
2010-11-22,sh000300,3148.220,3171.940,3200.470,3137.750,114302976000.000,83212776.000
2010-11-23,sh000300,3156.480,3107.180,3156.480,3061.620,105281462272.000,77399591.000
2010-11-24,sh000300,3088.990,3177.040,3177.410,3088.990,107688443904.000,75332083.000
2010-11-25,sh000300,3197.970,3223.480,3227.050,3172.280,116948295680.000,83442094.000
2010-11-26,sh000300,3214.130,3194.850,3224.520,3170.360,96226369536.000,64467824.000
2010-11-29,sh000300,3183.540,3190.050,3206.760,3159.460,88799076352.000,58994892.000
2010-11-30,sh000300,3187.530,3136.990,3205.780,3060.440,120572329984.000,85762355.000
2010-12-01,sh000300,3127.260,3136.020,3150.440,3111.650,69472575488.000,48882668.000
2010-12-02,sh000300,3185.760,3155.060,3194.230,3154.320,89764274176.000,61023908.000
2010-12-03,sh000300,3161.930,3158.160,3171.380,3134.420,71387340800.000,50475354.000
2010-12-06,sh000300,3168.880,3165.570,3185.330,3140.550,80043204608.000,56362630.000
2010-12-07,sh000300,3152.730,3200.340,3214.690,3112.220,85548294144.000,58483653.000
2010-12-08,sh000300,3194.900,3171.880,3215.280,3166.770,87056105472.000,59515663.000
2010-12-09,sh000300,3156.000,3123.370,3175.050,3122.200,83159040000.000,66152965.000
2010-12-10,sh000300,3107.380,3161.980,3172.160,3101.080,78069121024.000,57108105.000
2010-12-13,sh000300,3176.330,3261.060,3261.340,3173.560,132088356864.000,95713739.000
2010-12-14,sh000300,3270.200,3269.470,3279.360,3254.180,114928738304.000,84104241.000
2010-12-15,sh000300,3270.780,3247.640,3282.770,3242.520,104793178112.000,72269785.000
2010-12-16,sh000300,3246.010,3230.670,3258.390,3224.120,79262375936.000,56799625.000
2010-12-17,sh000300,3229.300,3225.660,3232.840,3212.580,65697259520.000,44919147.000
2010-12-20,sh000300,3239.020,3178.660,3249.760,3118.000,107521974272.000,74759693.000
2010-12-21,sh000300,3184.700,3249.510,3251.550,3168.890,112461676544.000,79852420.000
2010-12-22,sh000300,3253.820,3215.450,3263.450,3201.670,98309029888.000,69936258.000
2010-12-23,sh000300,3210.670,3188.610,3237.640,3183.150,84430479360.000,61315847.000
2010-12-24,sh000300,3170.640,3162.960,3187.720,3139.450,72989138944.000,55137767.000
2010-12-27,sh000300,3176.110,3099.710,3219.660,3092.260,99855474688.000,70017107.000
2010-12-28,sh000300,3084.820,3044.930,3095.360,3041.330,74843955200.000,56325749.000
2010-12-29,sh000300,3049.930,3061.830,3062.560,3025.220,60134776832.000,45192775.000
2010-12-30,sh000300,3063.050,3064.100,3079.910,3027.900,70284279808.000,54281429.000
2010-12-31,sh000300,3069.050,3128.260,3129.450,3067.110,90545897472.000,62566078.000
2011-01-04,sh000300,3155.560,3189.680,3194.360,3143.600,129159618560.000,85410440.000
2011-01-05,sh000300,3170.180,3175.660,3193.780,3158.870,116943216640.000,79268810.000
2011-01-06,sh000300,3177.830,3159.640,3198.050,3152.570,91568447488.000,59681092.000
2011-01-07,sh000300,3156.360,3166.620,3209.900,3141.130,113651253248.000,84093233.000
2011-01-10,sh000300,3162.080,3108.190,3182.780,3102.430,87992885248.000,65494406.000
2011-01-11,sh000300,3096.250,3124.920,3131.290,3084.510,74832445440.000,56985917.000
2011-01-12,sh000300,3135.180,3142.340,3153.430,3099.410,71551418368.000,58498518.000
2011-01-13,sh000300,3153.990,3141.280,3157.040,3127.160,66925785088.000,51936988.000
2011-01-14,sh000300,3129.670,3091.860,3129.670,3083.510,71012098048.000,53351439.000
2011-01-17,sh000300,3067.430,2974.350,3078.880,2968.610,85454118912.000,66807562.000
2011-01-18,sh000300,2965.420,2977.650,2984.470,2947.600,54652416000.000,42964564.000
2011-01-19,sh000300,2978.460,3044.850,3045.600,2967.240,72772222976.000,56571942.000
2011-01-20,sh000300,3037.860,2944.710,3037.860,2944.500,76440117248.000,61046643.000
2011-01-21,sh000300,2935.230,2983.460,3030.260,2935.140,85157789696.000,73102966.000
